tract_fips10,year,population,aland10,count_445110,count_sales_445110,count_emp_445110,popden_445110,popden_sales_445110,popden_emp_445110,aden_445110,aden_sales_445110,aden_emp_445110
37119005712,2014,4136,2.943956,1,1,1,0.2417795,0.2417795,0.2417795,0.339679,0.339679,0.339679
37119005712,2015,4136,2.943956,1,1,1,0.2417795,0.2417795,0.2417795,0.339679,0.339679,0.339679
37119005712,2017,4136,2.943956,1,1,1,0.2417795,0.2417795,0.2417795,0.339679,0.339679,0.339679
37119005713,2013,4180,5.244095,2,2,2,0.4784689,0.4784689,0.4784689,0.3813814,0.3813814,0.3813814
37119005713,2014,4180,5.244095,2,2,2,0.4784689,0.4784689,0.4784689,0.3813814,0.3813814,0.3813814
37119005713,2015,4180,5.244095,2,2,2,0.4784689,0.4784689,0.4784689,0.3813814,0.3813814,0.3813814
37119005713,2017,4180,5.244095,2,2,2,0.4784689,0.4784689,0.4784689,0.3813814,0.3813814,0.3813814
37119005714,2013,5059,10.54887,2,2,2,0.395335,0.395335,0.395335,0.1895937,0.1895937,0.1895937
37119005714,2014,5059,10.54887,2,2,2,0.395335,0.395335,0.395335,0.1895937,0.1895937,0.1895937
37119005714,2015,5059,10.54887,3,2,3,0.5930026,0.395335,0.5930026,0.2843905,0.1895937,0.2843905
37119005714,2017,5059,10.54887,2,2,2,0.395335,0.395335,0.395335,0.1895937,0.1895937,0.1895937
37119005715,2013,2749,7.021249,1,1,1,0.3637686,0.3637686,0.3637686,0.1424248,0.1424248,0.1424248
37119005715,2014,2749,7.021249,1,1,1,0.3637686,0.3637686,0.3637686,0.1424248,0.1424248,0.1424248
37119005715,2015,2749,7.021249,1,1,1,0.3637686,0.3637686,0.3637686,0.1424248,0.1424248,0.1424248
37119005715,2017,2749,7.021249,1,1,1,0.3637686,0.3637686,0.3637686,0.1424248,0.1424248,0.1424248
37119005716,2013,4486,0.9236309,1,1,1,0.2229157,0.2229157,0.2229157,1.082684,1.082684,1.082684
37119005716,2014,4486,0.9236309,1,1,1,0.2229157,0.2229157,0.2229157,1.082684,1.082684,1.082684
37119005716,2015,4486,0.9236309,1,1,1,0.2229157,0.2229157,0.2229157,1.082684,1.082684,1.082684
37119005716,2017,4486,0.9236309,1,1,1,0.2229157,0.2229157,0.2229157,1.082684,1.082684,1.082684
37119005717,2013,6829,2.709392,1,1,1,0.1464343,0.1464343,0.1464343,0.3690866,0.3690866,0.3690866
37119005717,2014,6829,2.709392,1,1,1,0.1464343,0.1464343,0.1464343,0.3690866,0.3690866,0.3690866
37119005717,2015,6829,2.709392,1,1,1,0.1464343,0.1464343,0.1464343,0.3690866,0.3690866,0.3690866
37119005717,2017,6829,2.709392,2,2,2,0.2928686,0.2928686,0.2928686,0.7381731,0.7381731,0.7381731
37119005811,2013,4352,1.528535,3,2,3,0.6893383,0.4595588,0.6893383,1.962663,1.308442,1.962663
37119005811,2014,4352,1.528535,3,3,3,0.6893383,0.6893383,0.6893383,1.962663,1.962663,1.962663
37119005811,2015,4352,1.528535,3,3,3,0.6893383,0.6893383,0.6893383,1.962663,1.962663,1.962663
37119005811,2017,4352,1.528535,3,3,3,0.6893383,0.6893383,0.6893383,1.962663,1.962663,1.962663
37119005812,2013,6942,4.128919,13,12,12,1.872659,1.728608,1.728608,3.148524,2.90633,2.90633
37119005812,2014,6942,4.128919,12,12,11,1.728608,1.728608,1.584558,2.90633,2.90633,2.664135
37119005812,2015,6942,4.128919,9,9,8,1.296456,1.296456,1.152406,2.179747,2.179747,1.937553
37119005812,2017,6942,4.128919,8,8,7,1.152406,1.152406,1.008355,1.937553,1.937553,1.695359
37119005815,2013,3768,2.053508,3,3,3,0.7961783,0.7961783,0.7961783,1.460915,1.460915,1.460915
37119005815,2014,3768,2.053508,3,3,3,0.7961783,0.7961783,0.7961783,1.460915,1.460915,1.460915
37119005815,2015,3768,2.053508,3,3,3,0.7961783,0.7961783,0.7961783,1.460915,1.460915,1.460915
37119005815,2017,3768,2.053508,3,3,3,0.7961783,0.7961783,0.7961783,1.460915,1.460915,1.460915
37119005816,2013,4559,2.028852,2,2,2,0.4386927,0.4386927,0.4386927,0.9857793,0.9857793,0.9857793
37119005816,2014,4559,2.028852,2,2,2,0.4386927,0.4386927,0.4386927,0.9857793,0.9857793,0.9857793
37119005816,2015,4559,2.028852,2,1,2,0.4386927,0.2193463,0.4386927,0.9857793,0.4928896,0.9857793
37119005816,2017,4559,2.028852,2,2,2,0.4386927,0.4386927,0.4386927,0.9857793,0.9857793,0.9857793
37119005817,2013,4468,1.658289,2,2,2,0.4476276,0.4476276,0.4476276,1.206062,1.206062,1.206062
37119005817,2014,4468,1.658289,2,2,2,0.4476276,0.4476276,0.4476276,1.206062,1.206062,1.206062
37119005817,2015,4468,1.658289,1,1,1,0.2238138,0.2238138,0.2238138,0.6030312,0.6030312,0.6030312
37119005817,2017,4468,1.658289,1,1,1,0.2238138,0.2238138,0.2238138,0.6030312,0.6030312,0.6030312
37119005823,2013,8562,4.597077,3,3,3,0.3503854,0.3503854,0.3503854,0.6525886,0.6525886,0.6525886
37119005823,2014,8562,4.597077,4,3,4,0.4671806,0.3503854,0.4671806,0.8701181,0.6525886,0.8701181
37119005823,2015,8562,4.597077,4,4,4,0.4671806,0.4671806,0.4671806,0.8701181,0.8701181,0.8701181
37119005823,2017,8562,4.597077,4,4,4,0.4671806,0.4671806,0.4671806,0.8701181,0.8701181,0.8701181
37119005824,2013,3927,5.717028,7,7,6,1.782531,1.782531,1.527884,1.224412,1.224412,1.049496
37119005824,2014,3927,5.717028,8,8,7,2.037179,2.037179,1.782531,1.399329,1.399329,1.224412
37119005824,2015,3927,5.717028,5,5,4,1.273237,1.273237,1.018589,0.8745803,0.8745803,0.6996643
37119005824,2017,3927,5.717028,4,4,3,1.018589,1.018589,0.7639419,0.6996643,0.6996643,0.5247482
37119005825,2013,5146,2.138286,2,2,2,0.3886514,0.3886514,0.3886514,0.9353286,0.9353286,0.9353286
37119005825,2014,5146,2.138286,2,2,2,0.3886514,0.3886514,0.3886514,0.9353286,0.9353286,0.9353286
37119005825,2015,5146,2.138286,2,2,2,0.3886514,0.3886514,0.3886514,0.9353286,0.9353286,0.9353286
37119005825,2017,5146,2.138286,1,1,1,0.1943257,0.1943257,0.1943257,0.4676643,0.4676643,0.4676643
37119005826,2013,2864,1.736069,4,3,4,1.396648,1.047486,1.396648,2.304056,1.728042,2.304056
37119005826,2014,2864,1.736069,4,4,4,1.396648,1.396648,1.396648,2.304056,2.304056,2.304056
37119005826,2015,2864,1.736069,2,2,2,0.698324,0.698324,0.698324,1.152028,1.152028,1.152028
37119005826,2017,2864,1.736069,2,2,2,0.698324,0.698324,0.698324,1.152028,1.152028,1.152028
37119005827,2013,2949,0.6904221,0,0,0,0,0,0,0,0,0
37119005827,2014,2949,0.6904221,0,0,0,0,0,0,0,0,0
37119005827,2015,2949,0.6904221,0,0,0,0,0,0,0,0,0
37119005827,2017,2949,0.6904221,0,0,0,0,0,0,0,0,0
37119005828,2013,3964,1.233353,3,3,3,0.7568113,0.7568113,0.7568113,2.432393,2.432393,2.432393
37119005828,2014,3964,1.233353,3,3,3,0.7568113,0.7568113,0.7568113,2.432393,2.432393,2.432393
37119005828,2015,3964,1.233353,3,3,3,0.7568113,0.7568113,0.7568113,2.432393,2.432393,2.432393
37119005828,2017,3964,1.233353,2,2,2,0.5045409,0.5045409,0.5045409,1.621596,1.621596,1.621596
37119005829,2013,2170,1.12836,10,10,10,4.608295,4.608295,4.608295,8.862422,8.862422,8.862422
37119005829,2014,2170,1.12836,8,8,8,3.686636,3.686636,3.686636,7.089938,7.089938,7.089938
37119005829,2015,2170,1.12836,8,8,8,3.686636,3.686636,3.686636,7.089938,7.089938,7.089938
37119005829,2017,2170,1.12836,7,7,6,3.225806,3.225806,2.764977,6.203696,6.203696,5.317453
37119005830,2013,3809,1.3372,2,2,2,0.5250722,0.5250722,0.5250722,1.495663,1.495663,1.495663
37119005830,2014,3809,1.3372,2,2,2,0.5250722,0.5250722,0.5250722,1.495663,1.495663,1.495663
37119005830,2015,3809,1.3372,0,0,0,0,0,0,0,0,0
37119005830,2017,3809,1.3372,0,0,0,0,0,0,0,0,0
37119005831,2013,4908,1.137875,4,4,4,0.8149959,0.8149959,0.8149959,3.515323,3.515323,3.515323
37119005831,2014,4908,1.137875,4,4,4,0.8149959,0.8149959,0.8149959,3.515323,3.515323,3.515323
37119005831,2015,4908,1.137875,4,4,4,0.8149959,0.8149959,0.8149959,3.515323,3.515323,3.515323
37119005831,2017,4908,1.137875,3,3,3,0.6112469,0.6112469,0.6112469,2.636492,2.636492,2.636492
37119005832,2013,2956,1.150699,0,0,0,0,0,0,0,0,0
37119005832,2014,2956,1.150699,0,0,0,0,0,0,0,0,0
37119005832,2015,2956,1.150699,0,0,0,0,0,0,0,0,0
37119005832,2017,2956,1.150699,0,0,0,0,0,0,0,0,0
37119005833,2013,5161,1.897612,2,2,2,0.3875218,0.3875218,0.3875218,1.053956,1.053956,1.053956
37119005833,2014,5161,1.897612,2,2,2,0.3875218,0.3875218,0.3875218,1.053956,1.053956,1.053956
37119005833,2015,5161,1.897612,2,2,2,0.3875218,0.3875218,0.3875218,1.053956,1.053956,1.053956
37119005833,2017,5161,1.897612,2,2,2,0.3875218,0.3875218,0.3875218,1.053956,1.053956,1.053956
37119005834,2013,4604,2.160215,9,9,8,1.954822,1.954822,1.73762,4.166251,4.166251,3.703334
37119005834,2014,4604,2.160215,9,9,8,1.954822,1.954822,1.73762,4.166251,4.166251,3.703334
37119005834,2015,4604,2.160215,9,9,8,1.954822,1.954822,1.73762,4.166251,4.166251,3.703334
37119005834,2017,4604,2.160215,9,9,8,1.954822,1.954822,1.73762,4.166251,4.166251,3.703334
37119005835,2013,3068,2.066066,1,1,1,0.3259452,0.3259452,0.3259452,0.4840116,0.4840116,0.4840116
37119005835,2014,3068,2.066066,1,1,1,0.3259452,0.3259452,0.3259452,0.4840116,0.4840116,0.4840116
37119005835,2015,3068,2.066066,1,1,1,0.3259452,0.3259452,0.3259452,0.4840116,0.4840116,0.4840116
37119005835,2017,3068,2.066066,1,1,1,0.3259452,0.3259452,0.3259452,0.4840116,0.4840116,0.4840116
37119005836,2013,3981,1.021803,0,0,0,0,0,0,0,0,0
37119005836,2014,3981,1.021803,0,0,0,0,0,0,0,0,0
37119005836,2015,3981,1.021803,0,0,0,0,0,0,0,0,0
37119005836,2017,3981,1.021803,0,0,0,0,0,0,0,0,0
37119005837,2013,7753,2.438312,1,1,1,0.1289823,0.1289823,0.1289823,0.4101199,0.4101199,0.4101199
37119005837,2014,7753,2.438312,1,1,1,0.1289823,0.1289823,0.1289823,0.4101199,0.4101199,0.4101199
37119005837,2015,7753,2.438312,0,0,0,0,0,0,0,0,0
37119005837,2017,7753,2.438312,0,0,0,0,0,0,0,0,0
37119005838,2013,8439,2.779966,4,4,4,0.4739898,0.4739898,0.4739898,1.438866,1.438866,1.438866
37119005838,2014,8439,2.779966,4,4,4,0.4739898,0.4739898,0.4739898,1.438866,1.438866,1.438866
37119005838,2015,8439,2.779966,4,4,4,0.4739898,0.4739898,0.4739898,1.438866,1.438866,1.438866
37119005838,2017,8439,2.779966,3,3,3,0.3554924,0.3554924,0.3554924,1.07915,1.07915,1.07915
37119005839,2013,2767,1.033934,2,2,2,0.7228044,0.7228044,0.7228044,1.93436,1.93436,1.93436
37119005839,2014,2767,1.033934,3,2,3,1.084207,0.7228044,1.084207,2.90154,1.93436,2.90154
37119005839,2015,2767,1.033934,3,3,3,1.084207,1.084207,1.084207,2.90154,2.90154,2.90154
37119005839,2017,2767,1.033934,1,1,1,0.3614022,0.3614022,0.3614022,0.96718,0.96718,0.96718
37119005840,2013,2199,1.010493,1,1,1,0.4547521,0.4547521,0.4547521,0.9896159,0.9896159,0.9896159
37119005840,2014,2199,1.010493,1,0,1,0.4547521,0,0.4547521,0.9896159,0,0.9896159
37119005840,2015,2199,1.010493,1,1,1,0.4547521,0.4547521,0.4547521,0.9896159,0.9896159,0.9896159
37119005840,2017,2199,1.010493,1,1,1,0.4547521,0.4547521,0.4547521,0.9896159,0.9896159,0.9896159
37119005841,2013,6865,1.760876,6,6,6,0.8739986,0.8739986,0.8739986,3.407394,3.407394,3.407394
37119005841,2014,6865,1.760876,5,5,5,0.7283322,0.7283322,0.7283322,2.839495,2.839495,2.839495
37119005841,2015,6865,1.760876,2,2,2,0.2913328,0.2913328,0.2913328,1.135798,1.135798,1.135798
37119005841,2017,6865,1.760876,2,2,2,0.2913328,0.2913328,0.2913328,1.135798,1.135798,1.135798
37119005842,2013,6673,1.356187,2,2,2,0.2997153,0.2997153,0.2997153,1.474723,1.474723,1.474723
37119005842,2014,6673,1.356187,2,2,2,0.2997153,0.2997153,0.2997153,1.474723,1.474723,1.474723
37119005842,2015,6673,1.356187,2,2,2,0.2997153,0.2997153,0.2997153,1.474723,1.474723,1.474723
37119005842,2017,6673,1.356187,2,2,2,0.2997153,0.2997153,0.2997153,1.474723,1.474723,1.474723
37119005843,2013,3144,1.133719,3,3,3,0.9541985,0.9541985,0.9541985,2.646157,2.646157,2.646157
37119005843,2014,3144,1.133719,3,3,3,0.9541985,0.9541985,0.9541985,2.646157,2.646157,2.646157
37119005843,2015,3144,1.133719,3,3,3,0.9541985,0.9541985,0.9541985,2.646157,2.646157,2.646157
37119005843,2017,3144,1.133719,3,3,3,0.9541985,0.9541985,0.9541985,2.646157,2.646157,2.646157
37119005844,2013,8793,1.957483,1,1,1,0.1137268,0.1137268,0.1137268,0.5108602,0.5108602,0.5108602
37119005844,2014,8793,1.957483,1,0,1,0.1137268,0,0.1137268,0.5108602,0,0.5108602
37119005844,2015,8793,1.957483,1,1,0,0.1137268,0.1137268,0,0.5108602,0.5108602,0
37119005844,2017,8793,1.957483,1,1,1,0.1137268,0.1137268,0.1137268,0.5108602,0.5108602,0.5108602
37119005845,2013,4500,1.848455,3,3,3,0.6666667,0.6666667,0.6666667,1.622977,1.622977,1.622977
37119005845,2014,4500,1.848455,3,3,3,0.6666667,0.6666667,0.6666667,1.622977,1.622977,1.622977
37119005845,2015,4500,1.848455,3,3,3,0.6666667,0.6666667,0.6666667,1.622977,1.622977,1.622977
37119005845,2017,4500,1.848455,2,2,2,0.4444444,0.4444444,0.4444444,1.081985,1.081985,1.081985
37119005846,2013,3972,1.678814,1,1,1,0.2517623,0.2517623,0.2517623,0.5956585,0.5956585,0.5956585
37119005846,2014,3972,1.678814,0,0,0,0,0,0,0,0,0
37119005846,2015,3972,1.678814,0,0,0,0,0,0,0,0,0
37119005846,2017,3972,1.678814,1,1,1,0.2517623,0.2517623,0.2517623,0.5956585,0.5956585,0.5956585
37119005847,2013,4645,2.498834,0,0,0,0,0,0,0,0,0
37119005847,2014,4645,2.498834,0,0,0,0,0,0,0,0,0
37119005847,2015,4645,2.498834,0,0,0,0,0,0,0,0,0
37119005847,2017,4645,2.498834,0,0,0,0,0,0,0,0,0
37119005848,2013,5666,2.177663,1,1,1,0.1764913,0.1764913,0.1764913,0.459208,0.459208,0.459208
37119005848,2014,5666,2.177663,1,1,1,0.1764913,0.1764913,0.1764913,0.459208,0.459208,0.459208
37119005848,2015,5666,2.177663,1,1,1,0.1764913,0.1764913,0.1764913,0.459208,0.459208,0.459208
37119005848,2017,5666,2.177663,1,1,1,0.1764913,0.1764913,0.1764913,0.459208,0.459208,0.459208
37119005906,2013,4686,13.75586,0,0,0,0,0,0,0,0,0
37119005906,2014,4686,13.75586,0,0,0,0,0,0,0,0,0
37119005906,2015,4686,13.75586,0,0,0,0,0,0,0,0,0
37119005906,2017,4686,13.75586,0,0,0,0,0,0,0,0,0
37119005907,2013,5537,2.301838,1,1,1,0.1806032,0.1806032,0.1806032,0.4344354,0.4344354,0.4344354
37119005907,2014,5537,2.301838,1,1,1,0.1806032,0.1806032,0.1806032,0.4344354,0.4344354,0.4344354
37119005907,2015,5537,2.301838,1,1,1,0.1806032,0.1806032,0.1806032,0.4344354,0.4344354,0.4344354
37119005907,2017,5537,2.301838,1,1,1,0.1806032,0.1806032,0.1806032,0.4344354,0.4344354,0.4344354
37119005908,2013,1522,5.652219,0,0,0,0,0,0,0,0,0
37119005908,2014,1522,5.652219,0,0,0,0,0,0,0,0,0
37119005908,2015,1522,5.652219,0,0,0,0,0,0,0,0,0
37119005908,2017,1522,5.652219,0,0,0,0,0,0,0,0,0
37119005909,2013,8769,4.301341,0,0,0,0,0,0,0,0,0
37119005909,2014,8769,4.301341,0,0,0,0,0,0,0,0,0
37119005909,2015,8769,4.301341,0,0,0,0,0,0,0,0,0
37119005909,2017,8769,4.301341,0,0,0,0,0,0,0,0,0
37119005910,2013,5635,1.603387,3,3,3,0.5323869,0.5323869,0.5323869,1.871039,1.871039,1.871039
37119005910,2014,5635,1.603387,3,3,3,0.5323869,0.5323869,0.5323869,1.871039,1.871039,1.871039
37119005910,2015,5635,1.603387,2,2,2,0.3549246,0.3549246,0.3549246,1.24736,1.24736,1.24736
37119005910,2017,5635,1.603387,2,2,2,0.3549246,0.3549246,0.3549246,1.24736,1.24736,1.24736
37119005911,2013,6197,8.425385,3,2,3,0.4841052,0.3227368,0.4841052,0.3560668,0.2373779,0.3560668
37119005911,2014,6197,8.425385,4,3,4,0.6454736,0.4841052,0.6454736,0.4747557,0.3560668,0.4747557
37119005911,2015,6197,8.425385,4,4,4,0.6454736,0.6454736,0.6454736,0.4747557,0.4747557,0.4747557
37119005911,2017,6197,8.425385,4,4,4,0.6454736,0.6454736,0.6454736,0.4747557,0.4747557,0.4747557
37119005912,2013,5233,6.096663,4,4,4,0.7643799,0.7643799,0.7643799,0.6560966,0.6560966,0.6560966
37119005912,2014,5233,6.096663,3,3,3,0.5732849,0.5732849,0.5732849,0.4920725,0.4920725,0.4920725
37119005912,2015,5233,6.096663,3,3,3,0.5732849,0.5732849,0.5732849,0.4920725,0.4920725,0.4920725
37119005912,2017,5233,6.096663,2,2,2,0.38219,0.38219,0.38219,0.3280483,0.3280483,0.3280483
37119005913,2013,6799,2.827823,4,4,3,0.5883218,0.5883218,0.4412414,1.414516,1.414516,1.060887
37119005913,2014,6799,2.827823,4,4,3,0.5883218,0.5883218,0.4412414,1.414516,1.414516,1.060887
37119005913,2015,6799,2.827823,4,4,3,0.5883218,0.5883218,0.4412414,1.414516,1.414516,1.060887
37119005913,2017,6799,2.827823,2,2,1,0.2941609,0.2941609,0.1470805,0.7072579,0.7072579,0.3536289
37119005914,2013,6771,2.87894,0,0,0,0,0,0,0,0,0
37119005914,2014,6771,2.87894,1,0,1,0.1476887,0,0.1476887,0.34735,0,0.34735
37119005914,2015,6771,2.87894,2,1,2,0.2953773,0.1476887,0.2953773,0.6947001,0.34735,0.6947001
37119005914,2017,6771,2.87894,2,2,2,0.2953773,0.2953773,0.2953773,0.6947001,0.6947001,0.6947001
37119005915,2013,2097,0.4219027,2,2,2,0.9537435,0.9537435,0.9537435,4.740429,4.740429,4.740429
37119005915,2014,2097,0.4219027,2,2,2,0.9537435,0.9537435,0.9537435,4.740429,4.740429,4.740429
37119005915,2015,2097,0.4219027,2,2,2,0.9537435,0.9537435,0.9537435,4.740429,4.740429,4.740429
37119005915,2017,2097,0.4219027,3,3,3,1.430615,1.430615,1.430615,7.110644,7.110644,7.110644
37119005916,2013,2713,1.940341,2,2,2,0.7371913,0.7371913,0.7371913,1.030746,1.030746,1.030746
37119005916,2014,2713,1.940341,2,2,2,0.7371913,0.7371913,0.7371913,1.030746,1.030746,1.030746
37119005916,2015,2713,1.940341,1,1,1,0.3685957,0.3685957,0.3685957,0.5153732,0.5153732,0.5153732
37119005916,2017,2713,1.940341,1,1,1,0.3685957,0.3685957,0.3685957,0.5153732,0.5153732,0.5153732
37119005917,2013,6225,1.835346,3,3,3,0.4819277,0.4819277,0.4819277,1.63457,1.63457,1.63457
37119005917,2014,6225,1.835346,3,3,3,0.4819277,0.4819277,0.4819277,1.63457,1.63457,1.63457
37119005917,2015,6225,1.835346,3,3,3,0.4819277,0.4819277,0.4819277,1.63457,1.63457,1.63457
37119005917,2017,6225,1.835346,1,1,1,0.1606426,0.1606426,0.1606426,0.5448565,0.5448565,0.5448565
37119005918,2013,3764,1.963614,1,1,1,0.2656748,0.2656748,0.2656748,0.5092649,0.5092649,0.5092649
37119005918,2014,3764,1.963614,2,1,2,0.5313496,0.2656748,0.5313496,1.01853,0.5092649,1.01853
37119005918,2015,3764,1.963614,2,2,2,0.5313496,0.5313496,0.5313496,1.01853,1.01853,1.01853
37119005918,2017,3764,1.963614,2,2,2,0.5313496,0.5313496,0.5313496,1.01853,1.01853,1.01853
37119006005,2013,2997,6.372833,1,0,1,0.333667,0,0.333667,0.1569161,0,0.1569161
37119006005,2014,2997,6.372833,1,1,1,0.333667,0.333667,0.333667,0.1569161,0.1569161,0.1569161
37119006005,2015,2997,6.372833,1,1,1,0.333667,0.333667,0.333667,0.1569161,0.1569161,0.1569161
37119006005,2017,2997,6.372833,1,1,1,0.333667,0.333667,0.333667,0.1569161,0.1569161,0.1569161
37119006006,2013,7650,4.00863,1,1,1,0.1307189,0.1307189,0.1307189,0.2494618,0.2494618,0.2494618
37119006006,2014,7650,4.00863,1,1,1,0.1307189,0.1307189,0.1307189,0.2494618,0.2494618,0.2494618
37119006006,2015,7650,4.00863,1,1,1,0.1307189,0.1307189,0.1307189,0.2494618,0.2494618,0.2494618
37119006006,2017,7650,4.00863,1,1,1,0.1307189,0.1307189,0.1307189,0.2494618,0.2494618,0.2494618
37119006007,2013,7473,3.940083,1,1,1,0.1338151,0.1338151,0.1338151,0.2538018,0.2538018,0.2538018
37119006007,2014,7473,3.940083,0,0,0,0,0,0,0,0,0
37119006007,2015,7473,3.940083,0,0,0,0,0,0,0,0,0
37119006007,2017,7473,3.940083,0,0,0,0,0,0,0,0,0
37119006008,2013,4157,1.79854,2,2,2,0.4811162,0.4811162,0.4811162,1.112013,1.112013,1.112013
37119006008,2014,4157,1.79854,2,2,2,0.4811162,0.4811162,0.4811162,1.112013,1.112013,1.112013
37119006008,2015,4157,1.79854,2,2,2,0.4811162,0.4811162,0.4811162,1.112013,1.112013,1.112013
37119006008,2017,4157,1.79854,2,2,2,0.4811162,0.4811162,0.4811162,1.112013,1.112013,1.112013
37119006009,2013,3167,2.256252,0,0,0,0,0,0,0,0,0
37119006009,2014,3167,2.256252,0,0,0,0,0,0,0,0,0
37119006009,2015,3167,2.256252,0,0,0,0,0,0,0,0,0
37119006009,2017,3167,2.256252,0,0,0,0,0,0,0,0,0
37119006010,2013,7177,4.307423,0,0,0,0,0,0,0,0,0
37119006010,2014,7177,4.307423,0,0,0,0,0,0,0,0,0
37119006010,2015,7177,4.307423,0,0,0,0,0,0,0,0,0
37119006010,2017,7177,4.307423,0,0,0,0,0,0,0,0,0
37119006103,2013,3749,4.115438,3,3,3,0.8002134,0.8002134,0.8002134,0.7289624,0.7289624,0.7289624
37119006103,2014,3749,4.115438,3,3,3,0.8002134,0.8002134,0.8002134,0.7289624,0.7289624,0.7289624
37119006103,2015,3749,4.115438,3,3,3,0.8002134,0.8002134,0.8002134,0.7289624,0.7289624,0.7289624
37119006103,2017,3749,4.115438,2,2,2,0.5334756,0.5334756,0.5334756,0.4859749,0.4859749,0.4859749
37119006104,2013,9043,7.555117,2,2,1,0.2211655,0.2211655,0.1105828,0.2647212,0.2647212,0.1323606
37119006104,2014,9043,7.555117,2,2,1,0.2211655,0.2211655,0.1105828,0.2647212,0.2647212,0.1323606
37119006104,2015,9043,7.555117,2,2,1,0.2211655,0.2211655,0.1105828,0.2647212,0.2647212,0.1323606
37119006104,2017,9043,7.555117,2,2,1,0.2211655,0.2211655,0.1105828,0.2647212,0.2647212,0.1323606
37119006105,2013,3186,2.923792,1,1,1,0.3138732,0.3138732,0.3138732,0.3420216,0.3420216,0.3420216
37119006105,2014,3186,2.923792,1,1,1,0.3138732,0.3138732,0.3138732,0.3420216,0.3420216,0.3420216
37119006105,2015,3186,2.923792,1,1,1,0.3138732,0.3138732,0.3138732,0.3420216,0.3420216,0.3420216
37119006105,2017,3186,2.923792,0,0,0,0,0,0,0,0,0
37119006106,2013,4533,2.479872,3,3,3,0.6618134,0.6618134,0.6618134,1.20974,1.20974,1.20974
37119006106,2014,4533,2.479872,3,3,3,0.6618134,0.6618134,0.6618134,1.20974,1.20974,1.20974
37119006106,2015,4533,2.479872,3,3,3,0.6618134,0.6618134,0.6618134,1.20974,1.20974,1.20974
37119006106,2017,4533,2.479872,3,3,3,0.6618134,0.6618134,0.6618134,1.20974,1.20974,1.20974
37119006107,2013,5510,2.103769,0,0,0,0,0,0,0,0,0
37119006107,2014,5510,2.103769,0,0,0,0,0,0,0,0,0
37119006107,2015,5510,2.103769,0,0,0,0,0,0,0,0,0
37119006107,2017,5510,2.103769,0,0,0,0,0,0,0,0,0
37119006108,2013,4975,2.367982,1,1,1,0.201005,0.201005,0.201005,0.4223005,0.4223005,0.4223005
37119006108,2014,4975,2.367982,2,1,2,0.4020101,0.201005,0.4020101,0.844601,0.4223005,0.844601
37119006108,2015,4975,2.367982,2,2,2,0.4020101,0.4020101,0.4020101,0.844601,0.844601,0.844601
37119006108,2017,4975,2.367982,2,2,2,0.4020101,0.4020101,0.4020101,0.844601,0.844601,0.844601
37119006109,2013,4509,2.195955,2,2,2,0.4435573,0.4435573,0.4435573,0.9107656,0.9107656,0.9107656
37119006109,2014,4509,2.195955,2,2,2,0.4435573,0.4435573,0.4435573,0.9107656,0.9107656,0.9107656
37119006109,2015,4509,2.195955,1,1,1,0.2217787,0.2217787,0.2217787,0.4553828,0.4553828,0.4553828
37119006109,2017,4509,2.195955,1,1,1,0.2217787,0.2217787,0.2217787,0.4553828,0.4553828,0.4553828
37119006203,2013,4975,2.198982,5,5,5,1.005025,1.005025,1.005025,2.273779,2.273779,2.273779
37119006203,2014,4975,2.198982,3,3,3,0.6030151,0.6030151,0.6030151,1.364267,1.364267,1.364267
37119006203,2015,4975,2.198982,2,2,2,0.4020101,0.4020101,0.4020101,0.9095117,0.9095117,0.9095117
37119006203,2017,4975,2.198982,2,2,2,0.4020101,0.4020101,0.4020101,0.9095117,0.9095117,0.9095117
37119006204,2013,7565,5.434786,2,2,2,0.2643754,0.2643754,0.2643754,0.3679998,0.3679998,0.3679998
37119006204,2014,7565,5.434786,2,2,2,0.2643754,0.2643754,0.2643754,0.3679998,0.3679998,0.3679998
37119006204,2015,7565,5.434786,2,2,2,0.2643754,0.2643754,0.2643754,0.3679998,0.3679998,0.3679998
37119006204,2017,7565,5.434786,0,0,0,0,0,0,0,0,0
37119006208,2013,3122,1.300995,5,4,5,1.601537,1.28123,1.601537,3.843212,3.07457,3.843212
37119006208,2014,3122,1.300995,4,4,4,1.28123,1.28123,1.28123,3.07457,3.07457,3.07457
37119006208,2015,3122,1.300995,6,3,6,1.921845,0.9609225,1.921845,4.611855,2.305927,4.611855
37119006208,2017,3122,1.300995,6,6,6,1.921845,1.921845,1.921845,4.611855,4.611855,4.611855
37119006209,2013,4544,1.688462,4,4,4,0.8802817,0.8802817,0.8802817,2.36902,2.36902,2.36902
37119006209,2014,4544,1.688462,4,4,4,0.8802817,0.8802817,0.8802817,2.36902,2.36902,2.36902
37119006209,2015,4544,1.688462,5,4,5,1.100352,0.8802817,1.100352,2.961275,2.36902,2.961275
37119006209,2017,4544,1.688462,3,3,3,0.6602113,0.6602113,0.6602113,1.776765,1.776765,1.776765
37119006210,2013,4554,3.161085,0,0,0,0,0,0,0,0,0
37119006210,2014,4554,3.161085,0,0,0,0,0,0,0,0,0
37119006210,2015,4554,3.161085,0,0,0,0,0,0,0,0,0
37119006210,2017,4554,3.161085,0,0,0,0,0,0,0,0,0
